"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,2866.5,,
"DEU","Germany","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,2857,,
"DEU","Germany","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,2850.5,,
"JPN","Japan","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,1690.037,,
"JPN","Japan","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,1669.509,,
"JPN","Japan","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,1648.11,,
"JPN","Japan","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,1625.786,,
"JPN","Japan","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,1602.504,,
"JPN","Japan","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,1578.265,,
"JPN","Japan","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,1553.134,,
"JPN","Japan","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,1527.224,,
"JPN","Japan","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,1776.382,,
"JPN","Japan","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,1754.818,,
"JPN","Japan","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,1732.338,,
"JPN","Japan","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,1708.885,,
"JPN","Japan","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,1684.422,,
"JPN","Japan","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,1658.954,,
"JPN","Japan","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,1632.546,,
"JPN","Japan","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,1605.321,,
"JPN","Japan","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,3466.418,,
"JPN","Japan","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,3424.327,,
"JPN","Japan","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,3380.449,,
"JPN","Japan","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,3334.673,,
"JPN","Japan","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,3286.926,,
"JPN","Japan","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,3237.22,,
"JPN","Japan","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,3185.68,,
"JPN","Japan","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,3132.545,,
"KOR","Korea","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,844.965,,
"KOR","Korea","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,824.239,,
"KOR","Korea","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,805.857,,
"KOR","Korea","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,789.992,,
"KOR","Korea","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,776.611,,
"KOR","Korea","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,765.547,,
"KOR","Korea","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,756.503,,
"KOR","Korea","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,749.137,,
"KOR","Korea","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,879.854,,
"KOR","Korea","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,858.238,,
"KOR","Korea","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,839.065,,
"KOR","Korea","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,822.516,,
"KOR","Korea","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,808.559,,
"KOR","Korea","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,797.01,,
"KOR","Korea","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,787.566,,
"KOR","Korea","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,779.873,,
"KOR","Korea","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,1724.819,,
"KOR","Korea","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,1682.477,,
"KOR","Korea","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,1644.922,,
"KOR","Korea","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,1612.508,,
"KOR","Korea","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,1585.17,,
"KOR","Korea","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,1562.557,,
"KOR","Korea","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,1544.069,,
"KOR","Korea","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,1529.01,,
"SVK","Slovak Republic","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,101.867,,
"SVK","Slovak Republic","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,101.942,,
"SVK","Slovak Republic","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,102.052,,
"SVK","Slovak Republic","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,102.141,,
"SVK","Slovak Republic","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,102.146,,
"SVK","Slovak Republic","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,102.011,,
"SVK","Slovak Republic","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,101.719,,
"SVK","Slovak Republic","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,101.234,,
"SVK","Slovak Republic","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,96.625,,
"SVK","Slovak Republic","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,96.701,,
"SVK","Slovak Republic","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,96.809,,
"SVK","Slovak Republic","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,96.892,,
"SVK","Slovak Republic","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,96.892,,
"SVK","Slovak Republic","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,96.759,,
"SVK","Slovak Republic","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,96.475,,
"SVK","Slovak Republic","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,96.007,,
"SVK","Slovak Republic","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,198.492,,
"SVK","Slovak Republic","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,198.643,,
"SVK","Slovak Republic","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,198.861,,
"SVK","Slovak Republic","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,199.033,,
"SVK","Slovak Republic","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,199.038,,
"SVK","Slovak Republic","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,198.77,,
"SVK","Slovak Republic","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,198.194,,
"SVK","Slovak Republic","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,197.241,,
"USA","United States","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,12269.05,,
"USA","United States","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,12325.2,,
"USA","United States","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,12383.75,,
"USA","United States","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,12444.31,,
"USA","United States","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,12506.4,,
"USA","United States","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,12569.39,,
"USA","United States","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,12632.46,,
"USA","United States","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,12694.82,,
"USA","United States","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,11664.32,,
"USA","United States","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,11717.89,,
"USA","United States","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,11773.78,,
"USA","United States","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,11831.58,,
"USA","United States","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,11890.79,,
"USA","United States","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,11950.88,,
"USA","United States","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,12011.09,,
"USA","United States","FE","Females","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,12070.66,,
"USA","United States","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,23933.37,,
"USA","United States","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,24043.09,,
"USA","United States","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,24157.52,,
"USA","United States","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,24275.9,,
"USA","United States","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,24397.19,,
"USA","United States","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,24520.26,,
"USA","United States","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,24643.54,,
"USA","United States","TT","All persons","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,24765.48,,
"CHN","China (People's Republic of)","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,36491.93,,
"CHN","China (People's Republic of)","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,36449.38,,
"CHN","China (People's Republic of)","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,36389.02,,
"CHN","China (People's Republic of)","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,36304.66,,
"CHN","China (People's Republic of)","MA","Males","D199L515","Population (hist&proj)  15-19","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,36190.78,,
